elevation,slope,aspect,distance_to_roads,lst,ndvi,precip,fire_label
235.0,89.978165,149.03624,0.0021695138,29.187201851065883,0.37756554610338156,55.799401538122424,1
264.0,89.97503,101.30994,0.0026205503,25.523187791098707,0.7900240142465815,44.63756645564693,0
222.0,89.990456,167.00539,0.0011111111,28.644238174477188,0.5982984600226966,37.82006188388182,1
204.0,89.93634,90.0,0.0044876374,28.331394424452675,0.4186877078421949,31.86095940809624,1
3170.0,89.99934,149.03624,0.018492574,14.233405802834046,0.5374953247837813,152.52871804047254,0
204.0,89.990234,94.398705,0.00083333335,28.770329870177548,0.4617565392109443,35.94172997836927,0
4168.0,89.99924,85.54883,0.008888889,-0.25886386093795755,0.010784680866024455,92.53392851443007,0
1437.0,89.99912,218.29016,0.0027777778,28.769594906853314,0.5310066441587169,186.51162060556135,1
972.0,89.99893,230.44034,0.0,32.08532216791484,0.4720384400591922,184.0412970778797,1
715.0,89.99886,144.46233,0.0027498598,33.12491035399668,0.5556130355961085,180.6851842315271,1
297.0,89.981995,171.8699,0.016573817,30.6794633216699,0.6987842282375858,141.98336048438685,1
752.0,89.99835,79.56252,0.023392782,31.28975708216833,0.531291115960899,181.12188643002258,1
1149.0,89.998985,262.6476,0.0014958791,32.024045839212235,0.5024031580978384,370.5223427930761,0
3716.0,89.99941,97.38604,0.020746114,8.817635379373241,0.1527659023941692,277.73052032272045,0
2075.0,89.99933,24.543686,0.0033333334,14.221539340431598,0.35505001696145466,84.24147868275251,1
1961.0,89.99894,258.50342,0.017302679,13.48595703432663,0.6617869692572793,76.98930314875446,1
2223.0,89.999535,162.35895,0.025222773,12.428598045946032,0.5437586826561402,76.79873305922905,1
1291.0,89.9992,176.37851,0.008651339,19.158207583335933,0.45587136475658535,81.04082631288016,1
2196.0,89.99977,159.62357,0.00310565,18.484506011129277,0.2971169086868271,163.46533091561446,1
1488.0,89.99628,15.255119,0.008615591,15.330148019004184,0.7473409259435699,85.5368884549635,1
240.0,89.98456,104.03624,0.00124226,21.52522831191247,0.5269594831859721,82.85133319481993,1
233.0,89.98658,198.43495,0.0007856742,21.21714997137146,0.5874649199173752,81.0082952556314,0
237.0,89.97153,333.43494,0.004914391,21.95806735426568,0.5352586156960918,83.71420200733807,0
3977.0,89.99928,338.91626,0.011392276,-3.47700644966576,-5.605216047769343e-05,152.14491672405842,0
1174.0,89.99791,207.40758,0.0003928371,24.244678892088174,0.513092085877995,61.303064766567175,1
1476.0,89.99911,302.34744,0.0016896563,26.593971169129453,0.4663231397441955,38.86420049093965,1
1746.0,89.999214,171.8699,0.0014958791,27.043025930825248,0.4072376010143951,38.94508458505958,1
1660.0,89.99914,298.30075,0.005719795,22.01870145277499,0.6391355559273721,44.37224087288402,1
1673.0,89.9987,290.28256,0.00496904,24.126437877885092,0.45841167195921917,44.37115847892274,1
1074.0,89.99928,232.7447,0.0033907099,27.87057512790553,0.45460670316014706,58.958914198060796,1
817.0,89.99898,228.9005,0.0003928371,29.138785375616294,0.40853755242380096,42.438231132203754,1
929.0,89.99933,219.84442,0.0019641854,26.39604205252445,0.38142211328634046,49.26456196509712,1
1248.0,89.999306,46.76239,0.00310565,24.25557491578798,0.4467192529197367,58.09399720906576,1
1532.0,89.99824,75.57922,0.00055555557,26.367591885951786,0.4026657091614083,44.8388721798788,1
1596.0,89.99861,284.48975,0.003167154,26.275325943737272,0.37273053401134865,46.92525575486207,1
1264.0,89.99823,347.125,0.00027777778,27.086904294521386,0.4075059387197602,46.16758338458642,1
1108.0,89.99909,119.84593,0.0033564016,26.050713994543685,0.4051267851248018,58.40712474980256,1
1773.0,89.99811,247.24902,0.00843457,25.424070255689557,0.4393922195969948,40.655502760715585,1
1501.0,89.99919,73.40524,0.0027357938,25.681625808364817,0.48381898233812504,40.87167534498672,1
1494.0,89.999146,145.98865,0.0,26.5865422819998,0.3610345064682896,41.22606262841191,1
1400.0,89.999214,130.98582,0.0007856742,29.39258357410632,0.3752815322347989,22.544358139122217,1
793.0,89.99943,38.78077,0.00434791,29.910112546156313,0.4436354226840469,20.238482540493813,1
664.0,89.99774,337.0679,0.02000193,29.605009214472567,0.47229055858234986,18.991981244155426,1
1649.0,89.997986,79.04594,0.0019641854,29.73271087009152,0.2997183562514845,31.248083195337166,1
1009.0,89.99897,175.8151,0.0,26.38789561220632,0.4465128059897716,21.27357267532652,1
1020.0,89.9995,255.41705,0.0013888889,27.7860700116661,0.44889285138635093,23.921324308101283,1
1158.0,89.9987,204.73431,0.0011453071,28.912539959270322,0.43255826785605395,26.460873714916538,1
947.0,89.99919,177.82526,0.0028598974,28.674173633911995,0.43623559232038683,19.094476835387354,1
1932.0,89.99917,245.6182,0.015338264,22.98970046687726,0.5300820260741452,30.533155124564843,1
1396.0,89.99195,161.56505,0.0047466685,25.75917715610597,0.5144989193260358,29.162239520555243,1
1078.0,89.9989,216.57303,0.0048591266,30.459223485840695,0.3816504262510513,19.83736407136587,1
772.0,89.99848,271.36392,0.0019444445,29.357310907624175,0.4136191375316187,15.359127516295835,1
1046.0,89.99889,140.64055,0.0058597284,28.626810171903198,0.4400376238063958,14.313421818312982,1
1633.0,89.99939,345.76273,0.0053934692,23.770570354712824,0.5365050980495939,21.7079425855113,1
1845.0,89.99924,336.8014,0.00062113,23.764160242814132,0.4199132158901201,21.70283743493252,1
1494.0,89.9985,78.42481,0.009957472,23.420842409881494,0.529156711478467,21.24612837945866,1
1528.0,89.9983,290.37643,0.0008784105,27.84452060580375,0.45769319669104114,11.479650757635303,1
1393.0,89.99894,213.4248,0.00062113,26.701327973145926,0.5203440315412501,10.5855603190011,1
973.0,89.99914,2.7263107,0.007027284,25.944855242188225,0.468854282598547,17.876618012838325,1
1811.0,89.9986,124.2157,0.002239516,26.501144298410974,0.39361301775404905,15.605864048380345,1
1356.0,89.998375,118.20163,0.00055555557,29.164130828739626,0.38467355140256376,7.89950435626749,1
1286.0,89.99494,96.84277,0.0048591266,28.93041809271071,0.4097234127032453,7.732810444705692,1
957.0,89.99918,343.19498,0.014163943,25.746320045537608,0.4495449518999993,16.183643853295592,1
942.0,89.999176,40.80233,0.0075051426,27.3389286443382,0.40717727873147613,16.02550172548665,1
1461.0,89.999374,172.1083,0.011801469,26.40538097025629,0.47745531349633474,7.119103301411777,1
1489.0,89.99898,274.61066,0.002515385,28.32901520046327,0.37786611759027444,8.833172287226546,1
748.0,89.9988,135.0,0.001001542,30.661226766061056,0.33776386542339387,6.729312331926231,1
678.0,89.999016,229.39871,0.003167154,29.79509780454045,0.362443341576249,6.618576261049655,1
1045.0,89.999245,153.13019,0.0028327887,29.427019777948274,0.35451895734450817,9.810550827899593,1
996.0,89.999344,170.78107,0.0027777778,28.678989134852785,0.36188735659646376,9.515024281045612,1
1037.0,89.99912,107.18958,0.0053934692,29.111980557114062,0.35189993091905464,4.857051986836673,1
1811.0,89.999374,147.48547,0.010003857,25.440512957669775,0.5337317090527991,4.723142653991732,1
1161.0,89.99944,133.93909,0.0047303853,28.482233148405946,0.41614819969116734,4.296707573241051,1
1404.0,89.99953,147.79088,0.002515385,26.352627958804874,0.44765877891658057,4.640617403674351,1
381.0,89.982346,146.30994,0.0016666667,32.94222309693053,0.3938377984097722,3.2411413571522543,1
385.0,89.969986,45.0,0.010577463,32.79779557700859,0.31204299945937214,3.1538297753148976,1
376.0,89.98752,191.30994,0.00027777778,32.356417946226635,0.4485286805877315,3.220750479003085,1
206.0,89.969986,135.0,0.038906742,29.035360765475055,0.44221540404118653,3.1569620141422696,1
5492.0,89.99896,0.46581268,0.025489043,-4.016021908236113,-0.030488152652547555,22.205375570439926,0
1612.0,89.9951,180.0,0.0008784105,27.379404609449885,0.3204720164104443,33.63906695752388,0
299.0,89.98946,155.55605,0.0058860057,32.075284962497754,0.310656665558775,12.552500779378711,0
1311.0,89.998924,232.54942,0.010833333,25.253418835500753,0.510316736608444,37.76485627412862,0
2252.0,89.99879,312.67847,0.008407081,21.963688159943366,0.5407117114030822,58.14462750553166,0
2942.0,89.99957,355.5419,0.031062711,16.373475497644154,0.36796723456599234,74.26291313378601,0
2697.0,89.99862,0.0,0.02020344,15.824068057787864,0.6043039099942787,70.51179085060602,0
1991.0,89.99892,235.36632,0.0021154925,23.933429153383038,0.6302191169972626,49.55132569616882,0
2616.0,89.99914,205.34618,0.00124226,24.450184912114096,0.3994202491017881,24.591412664154067,0
1996.0,89.99896,162.45099,0.011402431,25.058175013684167,0.585292051254247,48.78369922987958,0
2819.0,89.999214,155.49734,0.0070107942,16.55722424134021,0.5344143159595294,42.17080883100478,0
5367.0,89.99941,33.398487,0.054032598,-2.8685187745918572,-0.035360953507083646,70.61410210428676,0
5362.0,89.99492,118.61046,0.0073388023,-7.978724719654865,-0.02273176125926741,102.38781990072282,0
3702.0,89.99956,114.51008,0.015777191,13.181666890736754,0.30082046605685536,79.27589733639599,0
2200.0,89.99912,207.97948,0.0032513053,17.67425306354717,0.6964277351402363,40.936310498961554,0
1218.0,89.998314,242.41797,0.013656387,30.977466375150627,0.35373949559321055,21.2306284659272,0
321.0,89.97878,90.0,0.0008784105,32.235361905908974,0.35771750603742053,17.272542367925027,0
3629.0,89.999084,42.079277,0.001001542,4.515114941899263,-0.016471428230896916,105.30821513696256,0
4461.0,89.9991,223.85423,0.0033448874,5.860350685824945,0.0004292963269986374,59.611236419272885,0
972.0,89.93634,90.0,0.0030555555,27.129010509941853,0.43442165253333453,50.776895027366436,0
1848.0,89.999306,25.584534,0.005285083,23.388915234201,0.5856652193988079,19.44602710185473,0
3441.0,89.99929,198.23248,0.012948736,13.002208540175777,0.3372237420394954,81.77654539036911,0
338.0,89.979866,71.56505,0.00083333335,30.949309346442643,0.5211334066368187,2.305774801031391,0
1291.0,89.99908,253.94002,0.008012336,28.79264720028784,0.38262903015907596,14.142736239827084,0
1379.0,89.998474,248.9625,0.0045218943,28.761593818415296,0.34681315502700893,39.18860041024628,0
4782.0,89.9978,43.602818,0.01614938,-3.0672702112805847,-0.029412748154720312,64.98679830695598,0
4677.0,89.99741,84.17366,0.057285562,-1.4965810432688977,-0.03215260280155325,33.09641310894318,0
1558.0,89.99903,190.1093,0.01337955,25.80378232835932,0.40767622234226,34.80987860310748,0
1485.0,89.997536,35.537678,0.0056245713,24.42864106760794,0.5490006721186731,10.824965901034352,0
5707.0,89.99739,157.10945,0.060143862,-5.881847200882675,-0.022817180596032584,50.41019552773345,0
1899.0,89.9961,139.96974,0.00055555557,24.4084379959788,0.4798057354236589,46.52428922329547,0
5987.0,89.99965,145.34485,0.04701589,-8.763398899559332,-0.03475649801711406,62.44565477359376,0
1532.0,89.998604,153.99666,0.0016197088,29.72888474813677,0.5061756269589532,184.36809084109868,1
1222.0,89.99941,185.00392,0.0058925566,32.470850382341034,0.47644686952035,250.02536467482997,1
1652.0,89.9991,62.525566,0.018872542,28.4218377544669,0.45738914137454867,173.3495985884835,1
579.0,89.99876,351.5525,0.020399181,36.51338410847234,0.47484134163039193,97.15680880783795,1
501.0,89.99788,143.1301,0.008996742,35.8343181286711,0.42511777666254835,95.66049285810269,1
589.0,89.999054,353.19095,0.017535238,36.4617962130306,0.4573295729499232,96.62301128270524,1
524.0,89.998,138.81407,0.016180405,36.57501300710095,0.4544452447754803,96.8904024883342,1
453.0,89.996086,190.61966,0.009233761,35.467988669577466,0.4886490612009263,95.43567366802075,1
799.0,89.99898,56.821487,0.0007856742,34.83964667246683,0.504894223585465,108.09586105222306,1
1304.0,89.997505,356.63354,0.0,33.75282308566078,0.44062777575930695,161.51192918463525,1
1334.0,89.99864,353.25443,0.0028598974,33.526916679368505,0.450542076654452,146.0616867335896,1
1387.0,89.99862,235.61966,0.00027777778,34.16962275022324,0.41875555144194143,144.40481472778816,1
1741.0,89.99924,266.9152,0.033893444,29.75476940250622,0.46428725746982974,139.6789617333969,1
1161.0,89.9989,323.42697,0.0007856742,33.09069425013063,0.4905469063841277,189.43080082976988,1
1488.0,89.99944,313.57678,0.007827223,28.50562219429406,0.5827171025515494,182.27044395970245,1
284.0,89.93634,270.0,0.006111111,36.4376027346899,0.4278487605968226,141.69939565868594,1
210.0,89.97503,191.30994,0.0058597284,36.64486486462033,0.3379591205226222,115.9507446344562,1
205.0,89.99086,201.0375,0.004230985,35.452004979084556,0.4223491515064464,86.7955887112861,1
207.0,89.95974,18.434952,0.00027777778,35.891672167602835,0.38659253166684193,85.35853031271817,1
3249.0,89.99923,311.5761,0.00843457,22.723008813956906,0.5937507534481207,162.27475491744207,0
218.0,89.98499,225.0,0.00055555557,34.46652549085176,0.519518833286228,84.04577185929521,0
